发文时间,用户名,博文,评论数,转发数,点赞数
2020-10-26 10:17:00,潼关法院,让刑法惩戒与矫治“熊孩子”有效衔接    法律不能管、家长不会管、学校不敢管的现状，既不利于罪错“熊孩子”的行为矫正，也不能有效抚慰被害人，更不利于民众安全感的提升。    10月17日，新修订的未成年人保护法经十三届全国人大常委会第二十二次会议表决通过。此前，全国人大常委会法工委发言人臧铁伟表示，未成年人保护拟“两条腿走路”：一方面在特定情形下，经特别程序，对法定最低刑事责任年龄作个别下调；另一方面，统筹考虑刑法修改和预防未成年人犯罪法修改相关问题，在完善专门矫治教育方面做好衔接。    当前，未成年人犯罪已经成为不可忽视的社会问题。尤其是，很多未成年作恶者的作案手段极其残忍，犯罪情节极其恶劣，令人不寒而栗。但是，一些“小恶魔”由于年龄较小，不满16周岁，或者不满14周岁，以至于无法追究其刑事责任，让其逃脱法律制裁。这种“一放了之”的办法显然无助于公平正义的实现。    根据现行刑法，未满14周岁的人犯罪，不承担刑事责任，相当于低龄身份成了施暴者肆意妄为、欺凌他人、为非作歹的“护身符”。无论其如何嚣张跋扈，也体验不到无视规则、肆意作恶的任何后果，不会树立起对法律的敬畏意识。如此，只会让未成年作恶者更加有恃无恐，难以管教。    据报道，“湖南沅江弑母案”中，12岁男孩砍死亲妈后一度被直接释放，没有丝毫的悔意。“我杀的又不是别人，杀的是我妈，学校不可能不让我上学吧！”辽宁大连不满14岁的蔡某将10岁女孩连捅7刀杀害，直接抛尸小区，甚至还在QQ群里向同学直播勘验现场过程，毫无悔意。    法律不能管、家长不会管、学校不敢管的现状，既不利于罪错“熊孩子”的行为矫正，也不能有效抚慰被害人，更不利于民众安全感的提升。据报道，一些地方发生未成年人犯罪事件后，由于其未达到刑事责任年龄，只能继续在原学校就读，进而引发学生家长的联合抵制。    因而，不能“一放了之”有着非常重要的现实意义。特定情形下，经特别程序，对法定最低刑事责任年龄作个别下调的做法，体现了有关部门正视未成年人犯罪，惩戒“小恶魔”的决心。特别是，如果能够让那些犯下极端恶行、造成严重危害后果的“小恶魔”承担刑事责任，无疑可以安抚被害人，抚慰世道人心，提高公众安全感。    当然，对于低龄犯罪未成年人，虽然不能“一放了之”，但“一关了之”未必也是好办法。除了极端恶性犯罪外，针对危害不大的犯罪行为，不妨将其送入工读学校实施专门矫治，让其接受行为矫正、心理干预和适当惩戒，不再到处闯祸。否则，如果不分青红皂白地一味入刑，不仅无助于犯错未成年人改过自新，反而可能引发“交叉感染”，让其染上更多坏毛病。    也即，所谓的“两条腿走路”，就是用刑法手段惩治“小恶魔”，同时做好刑法与未成年人保护法的衔接，用工读学校矫治“熊孩子”。做到教育、保护、惩戒的有机结合，协调配合。既不放纵极端作恶者，又不抛弃知错能改者。这样才是真正地对未成年人的未来负责，对被害人负责，对公平正义负责。史洪举 收起全文d,1.0,0.0,0.0
2020-10-26 17:34:00,喜投网,据2020年5月的统计，在193个国家和地区中，有九成将最低刑责年龄设在14周岁及以下。降低最低刑事责任年龄你怎么看？ ​,2.0,1.0,4.0
2020-10-27 18:16:00,法治周末,【一桩虐杀儿童案，如何影响了英国最低刑责年龄规定】在英格兰和威尔士，最低刑事责任年龄是10岁。也就是说，一个人年满10周岁后实施犯罪行为，就可能被追究刑事责任。这一规定确立于1963年，然而，出于保护未成年人的考虑，直到1998年，英格兰和威尔士的法律都要求，如果被告人是10周岁至14周岁之间的未成年人，公诉方不仅要举证证明他/她实施了被控告的犯罪行为，还要证明他/她也理解所实施行为的严重性质，而不只是认为调皮或顽皮而已。但是，受到发生于1993年的“詹姆斯•巴尔杰被虐杀”案的轰动性影响以及英国公众和政府由此对于未成年人犯罪的关注，这项区分10周岁至14周岁未成年人与14周岁以上未成年人刑事责任能力的规定，于1998年被废止。…详情链接：O一桩虐杀儿童案，如何影响了英国最低刑责年龄规定 收起全文d,0.0,0.0,1.0
2020-10-28 21:27:00,华夏保险阜阳中支,保协新闻。中国太平迎新掌门；青岛将全城核酸检测；国资委支持国企与民企兼并重组；最低刑事责任年龄拟下调O中国太平迎新掌门；青岛将全城核酸检测；国资委支持国企与民企兼并重组；最低刑事责任年龄拟下调 2阜阳 ​,0.0,0.0,0.0
2020-10-29 14:53:00,北京刘帅军律师,发布了头条文章：《降低刑事责任年龄该不该拍手叫好？》  O降低刑事责任年龄该不该拍手叫好？ ​,5.0,9.0,12.0
2020-10-30 14:30:00,德阳茶人,【古代法律对未成年人刑事责任年龄规定的演进与特点】#法史故事#最早在法律上明文规定未成年人刑事责任的，据已知的史料，当推战国时李悝所作的《法经》。#法姐讲法##法姐分享##法姐播报##是否应降低未成年人刑事责任年龄#   ​​​,0.0,0.0,0.0
2020-10-31 17:09:00,小灵樨,#广州中山三院发生持刀伤人事件#这个事情比较特殊，涉及对精神病犯罪的态度，老生常谈的问题了，确实很棘手。这件事情凶手的结局是自杀，那在其他类似案件里如何处理精神病犯罪，如果是无意识所为，事后刑事责任如何定论，这点我不太了解。最稳妥的做法应是把类似患者送去精神病专科医院救治，那里的安保配备相对强一些，相关人员也都具备更周全的风险意识。引申来讲，人心难治，所以只能从防患于未然下手。还有除了配备安检，还需考虑解决问题的措施应该有安保人手是否有实际效力（本案安保人员感觉是年龄原因无法与凶手正面抗衡）等。亟待改善的内容太多了。毕竟你扭转不了所有人的心态。撇开这件事来讲，纵欲者或许也明白些是非，但就是不想遵从，疯狂起来谁也拦不住，所以只能从加强安保设施与实效人手配备、严格立法执法等方面来改善局面，待遇系统也真该向医护与安保方面倾斜，分拨待遇给这些群体——以工作性质与投入程度为准绳。虽然有人会说“治标不治本”，但也总好过什么都不做，最担心的是普遍意识到了也没进展，比如这牵扯到请有实力安保的成本以及院方肯不肯出资的问题。社会进步离不开现有变动局势的推动，希望相关政策能细化调整落到实处吧。 收起全文d,0.0,0.0,2.0
2020-11-01 14:52:00,今晚去吹吹风啊,最近准备应不应该降低最低刑事责任年龄的辩题。看到这段哭了，青少年犯罪真的是我们无法用语言表达的痛…… ​,6.0,0.0,2.0
2020-11-02 15:53:00,梅靖律师,#广西13岁男孩屋顶纵火#需要承担法律责任吗？看情况，如果造成财产损失，承担担民事责任，由监护人进行赔偿；年龄未满14周岁，不承担刑事责任。纵火，属于严重危害社会的行为。如果小孩已满十四岁，就算没有造成任何人员伤亡，也应当处三年以上十年以下有期徒刑。而且从视频来看，引燃手法娴熟，且引燃后丝毫不慌，行为上可以看出完全是故意引燃，行为恶劣。近年来，未成年人犯罪的事件频频发生，上个月，刑法修正案（十一）草案二提出，将未成年人受刑年龄从14周岁降低到12周岁。但此次事件让我们不禁想到，除了故意杀人外，是否也要对类似危害公共利益的行为加以限制呢？我认为还是很有必要的 ，你觉得呢？ 收起全文d,0.0,0.0,1.0
2020-11-03 08:47:00,中国律所管理,#张玉环##女子系鞋带被同伴推下水库##6岁女童遭亲母虐待#10月法制热点：刑事责任年龄拟降至12-14周岁、马加爵案主审法官涉嫌故意杀人、女子系鞋带被同伴推下水库双双溺亡等多起法律热点事件引起广泛关注。发布了头条文章：《刑事责任年龄拟下调、女子被推入水库溺亡|盘点10月法治事件》  O刑事责任年龄拟下调、女子被推入水库溺亡|盘点10月法治事件 收起全文d,0.0,5.0,2.0
2020-11-03 14:48:00,RoumaniWbeiGmeihong,东野圭吾曾说过一句话：“这世上有两种东西不能直视，一个是太阳，而另一个是人心。”事实上，还有一种比人心更不能直视的，就是未成年人的恶毒。去年10月20日，大连市沙河口区一名11岁女孩被残忍杀害，死时身中7刀，满身都是血和伤，裤子被脱到一半，抛尸地点距离女孩家仅百来米远，而凶手是14岁男孩蔡某。然而，令人气愤的是，因为未满14岁，未达到法定刑事责任年龄，被释放后的蔡某跑到同学面前炫耀自己杀死女孩的整个过程。瞧瞧，这个凶手丝毫没有悔意，甚至还如此招摇过市，真的无法想象，14岁还是未成年的孩子，恶毒起来有多可怕。现在的未成年了，早已不是曾经的孩子那般如此单纯，他们更懂得自己一旦犯法了如何用法律来最大程度地保护自己。蔡某坏成这样，他的父母却一味地纵容。平日里面对各个受害者的评理，他的父母就只知道怒骂别人，坚称别人的不是，说自家孩子是个好孩子。甚至杀人事件发生后，他的母亲正在家冲洗地板的血迹，而不是带着蔡某去自首或是主动带着蔡某去受害人家里道歉，甚至蔡某的父母还坚持说受害女孩父母诬陷他们的儿子，他们的儿子不是这样的人。不赞成以物抵债，受害小女孩父母待在曾经自己女儿被害的屋子里……估计要每天以泪洗面……呼吁未成年保护法早日完善，不能让年龄成为违法犯罪的温床。 收起全文d,0.0,0.0,0.0
2020-11-04 14:56:00,蓟州检察,5612【刑事责任年龄拟调整：#12至14岁故意杀人等犯罪或将负刑责#】刑法修正案（十一）草案二审稿13日提请全国人大常委会会议审议，拟在特定情形下，经特别程序，对法定最低刑事责任年龄作个别下调。草案规定，已满12周岁不满14周岁的人，犯故意杀人、故意伤害罪，致人死亡，情节恶劣的，经最高人民检察院核准，应当负刑事责任。       同时，草案统筹考虑刑法修改和预防未成年人犯罪法修改相关问题，将收容教养修改为专门矫治教育。草案规定，因不满16周岁不予刑事处罚的，责令他的家长或者监护人加以管教；在必要的时候，依法进行专门矫治教育。（记者罗沙） 收起全文d,1.0,0.0,0.0
2020-11-05 09:53:00,兴文检察,"兴文县检察院刘清文检察长到毓秀民族学校开展法治教育宣讲 为切实提高未成年人法治观念,近日，兴文县检察院党组书记、检察长刘清文来到毓秀民族学校以法治副校长的身份为同学们上了一堂主题为“法治阳光 呵护我们健康成长”的法治课。刘清文检察长在一个小时的法治宣讲中，以通俗易懂的语言，简单生动的例子，向同学们讲解了道德、纪律、法律的概念及区别。他还从民事责任年龄和刑事责任年龄告诉同学们哪些行为需要承担法律责任，引导同学们带头做社会主义法治的崇尚者、遵守者、捍卫者。同时，他介绍了兴文县未成年人犯罪常见罪名，分析了未成年人犯罪特点和原因，并结合发生在我们身边的典型案例，循循善诱地教导同学们该如何遵纪守法、加强自我保护及有效预防和远离犯罪。最后，刘清文检察长对孩子们提出了“知法、守法、用法，让人生洁净美好“的希望，并就如何让人生洁净美好，对同学们提出了几点要求。近年来，兴文县院持续加强未成年人法治教育工作，充分发挥检察职能，让法律真正成为未成年人健康成长的保护伞，将法治的理念传遍全县各个角落，根植在每个孩子的心中。 收起全文d",0.0,0.0,0.0
2020-11-06 10:23:00,新京报动新闻,【#大连13岁行凶男孩父母公开道歉#：用一生忏悔 砸锅卖铁全力赔偿】大连13岁男孩蔡某某杀害10岁女孩王某一案有了最新进展。11月6日，红星新闻记者从被害女孩王某母亲贺美玲处获悉，蔡某某父母于今日在《大连日报》对其登报道歉。2019年10月20日，蔡某某将10岁女孩小淇杀害并抛尸灌木丛。因未达到法定刑事责任年龄，警方不予追究刑责，对其收容教养3年。L新京报动新闻的秒拍视频 收起全文d,14.0,2.0,42.0
2020-11-06 11:25:00,正义南康,【#大连13岁行凶男孩父母公开道歉#，此前法院判赔128万余元】2020年11月6日，大连13岁男孩蔡某某杀害10岁女孩王某一案有了最新进展。蔡某某父母于在《大连日报》对其登报道歉。内文中称蔡某某父母会忏悔，并全力赔偿，贺美玲表示她希望看到蔡某某的父母的实际行动，将如何对他们忏悔和赔偿。2019年10月20日，大连13岁男孩蔡某某杀害10岁女孩王某，并抛尸灌木丛。因犯罪嫌疑人蔡某某未到法定刑事责任年龄，警方对蔡某某实施收容教养，期限为3年。2020年8月10日，该案在大连市沙河口区人民法院复庭宣判，判决结果显示被告蔡某伟、庄某杰（男孩父母）于判决生效之日起十日内在辽宁省级平面媒体上向原告王某章、贺某玲（被害女孩父母）公开赔礼道歉；被告蔡某伟、庄某杰于判决生效之日起十日内赔偿原告王某章、贺某玲合计1286024元。随后，蔡某某父母因未履行法院判决结果，被强制执行后仍拒绝配合法院，被法院采取司法措施拘留15天，并将其房屋进行拍卖。蔡某某父母名下房屋于11月3日结束拍卖后无人竞拍，将于11月19日进行第二轮拍卖，此前拍卖价格为114万元将降至100万元。O网页链接 L红星视频的微博视频 收起全文d,4.0,3.0,11.0
